user_id,signup_date,country,acquisition_source,device,email
40e64eed-e414-42c5-9974-3ff074e5418d,2025-05-05,US,Organic,Desktop,loretta55@example.org
07300eb5-5cb3-4095-bca6-15718e260057,2025-05-05,UK,Ads,Desktop,alexanderwilliams@example.com
48e636b5-740d-49d6-9b46-5e04b4cfdcd7,2025-05-06,US,Ads,Desktop,brendamorris@example.org
7d57a51f-ce8a-4306-9243-8d1b96bd5e9f,2025-05-06,UK,Organic,Desktop,ricejackie@example.com
8abe5779-3591-4434-9342-66c94d88136e,2025-05-06,IN,Ads,Desktop,lynnjames@example.org
c826a9b4-ea82-4045-b729-407f77fe3c7b,2025-05-06,DE,Social,Desktop,mitchellnicholas@example.com
adc47057-489c-4d72-9a62-632663289f93,2025-05-06,IN,Referral,Desktop,lisajohnson@example.org
141f8b4c-7977-4361-9204-a9d91d0707aa,2025-05-06,BR,Ads,Desktop,dvega@example.org
37b0f8be-4283-4b42-aab2-6bc82eb14ec4,2025-05-06,IN,Ads,Desktop,raymond84@example.com
92c62630-5fcd-44b8-8c80-33f0cc884185,2025-05-06,US,Referral,Desktop,blewis@example.com
85e76074-ef9a-454a-a746-8a52a233b665,2025-05-06,DE,Referral,Desktop,chelsea70@example.org
cfa701cd-2631-400b-a6d7-94d30db95301,2025-05-06,IN,Organic,Desktop,christopher31@example.net
7e390638-9cca-4eda-b5d3-6eb6abab2bc7,2025-05-06,US,Ads,Desktop,amymiller@example.org
a2e01d59-8363-42b7-99a3-742a83c28870,2025-05-06,BR,Referral,Mobile,fergusontrevor@example.net
87a8cadf-eca7-4d15-8c8a-e9ca930cc62d,2025-05-06,BR,Ads,Desktop,courtneymadden@example.org
c7859c05-dc40-4942-a8cf-29368e81b2f0,2025-05-06,DE,Ads,Desktop,nicole27@example.com
50860861-061c-4a48-9fa5-c8d54cad3598,2025-05-06,US,Organic,Desktop,bgonzalez@example.org
0ba18cf1-6e5d-4cb5-9ab4-f09b4de80b73,2025-05-07,US,Organic,Mobile,elizabeth56@example.org
21cdbab6-27e7-4ad6-8f53-e8c59ffc9099,2025-05-07,BR,Ads,Tablet,chadwilson@example.com
df3ad6e8-f693-4800-859f-5497abd68d74,2025-05-07,UK,Organic,Desktop,jimmywest@example.org
afe4fdbb-4d6f-47e3-93ab-7473f527fa92,2025-05-07,JP,Ads,Desktop,rodriguezmichael@example.net
a169d799-062e-4424-ae44-d34991225311,2025-05-07,IN,Ads,Desktop,corey60@example.net
1b17809d-e70a-4e3c-a3f2-4b8b47e01a1e,2025-05-07,UK,Organic,Desktop,adkinsjessica@example.net
1f3d0200-c5ac-4275-8e0d-4d6ff324a4fd,2025-05-07,BR,Organic,Mobile,eddie13@example.com
0dfac4c9-910a-469d-b933-c2ed9c6675cd,2025-05-07,JP,Ads,Desktop,thomasjo@example.com
d453dd32-4b0d-4b41-8d52-88f1142c3fe8,2025-05-08,BR,Organic,Desktop,barbara10@example.net
b35556a5-f2bd-42f2-9293-f70508150147,2025-05-08,BR,Ads,Desktop,leescott@example.com
a9fb1b54-8fbd-4cfd-8651-a34f5a0f3cdb,2025-05-08,DE,Referral,Desktop,lwalker@example.org
0775d778-22ed-4e25-85d0-738228cbb7ca,2025-05-08,IN,Organic,Desktop,kristine48@example.org
32562c45-bfb5-4b4e-aa57-353c1dc61cb8,2025-05-08,FR,Organic,Mobile,ewhite@example.net
103a5cbe-4a1a-4220-b61f-83dac6ed940c,2025-05-08,US,Ads,Desktop,robinsonchristian@example.org
db9c9b7c-4674-40eb-87ed-c6dd9da4ec0f,2025-05-08,UK,Organic,Desktop,alexis19@example.org
7b90942f-973b-4977-a946-28206a80cac2,2025-05-08,US,Ads,Tablet,ywhite@example.com
d0f7c7b0-1708-4bbd-b106-e8ce5b9a289a,2025-05-08,US,Ads,Desktop,lindsey33@example.com
4be1a297-a822-4853-87d0-12b0de9ccb51,2025-05-08,JP,Referral,Tablet,hdavis@example.com
401082a2-d77a-4419-86f7-70ff7aacb531,2025-05-09,IN,Referral,Desktop,iedwards@example.net
103056b7-9e4c-44dd-b864-a47ba43447fb,2025-05-09,US,Ads,Mobile,haynescharles@example.net
65410267-2e49-4904-a1e7-8734960144c0,2025-05-09,UK,Referral,Desktop,ojones@example.org
0aa32d3b-5df3-43f5-8cda-219d13a9c831,2025-05-09,UK,Ads,Desktop,sherrymonroe@example.org
d4227f59-c3f9-4e60-b4e8-fa93a38f8315,2025-05-09,CA,Organic,Mobile,angelaespinoza@example.org
afe906ad-04ae-4c4d-b764-190b82de9e73,2025-05-09,IN,Referral,Mobile,drew38@example.net
d62015f0-5253-46f7-a328-051e8bbf1b30,2025-05-09,US,Social,Desktop,kathrynwatkins@example.com
b9a693ef-3571-4561-bd12-c52be64f17e3,2025-05-10,US,Organic,Mobile,jstanton@example.org
a90bdc3a-036e-46cb-8941-069b3559d3c6,2025-05-10,CA,Organic,Desktop,stanleymcdowell@example.com
c6475ae2-8490-4370-a430-fb91556fe90e,2025-05-10,JP,Ads,Desktop,rrodriguez@example.net
c606ddc4-c2dd-401d-b59a-15334605ec0e,2025-05-10,BR,Social,Desktop,barbaramoore@example.org
6759eb93-06fd-409b-a745-639dc9cb7eca,2025-05-10,US,Ads,Mobile,gcastillo@example.com
eac032fa-130e-4618-b530-c98d6c7f7bef,2025-05-10,CA,Ads,Desktop,jamesmurphy@example.org
0634e0e6-4d2c-4796-8878-917a282d94a3,2025-05-10,US,Ads,Desktop,crystalwatts@example.org
071592d9-7616-4503-a906-b588f62162ab,2025-05-10,UK,Social,Tablet,bernardrobert@example.org
9c8a1631-e5f9-4507-a889-28ad22345eac,2025-05-10,JP,Ads,Desktop,mark00@example.com
2c21d6c5-36c7-4748-ac67-2695a54bb06c,2025-05-10,US,Ads,Desktop,igarcia@example.net
f85c24c3-9ffb-4fa9-8684-bb619ab4a698,2025-05-10,US,Ads,Desktop,ecampbell@example.org
e714e1a3-5bf9-4fad-83b9-3598ddc096d2,2025-05-10,IN,Organic,Desktop,aaron33@example.org
30183922-b4e8-48bd-aea4-790bfdd02c32,2025-05-10,US,Referral,Mobile,hshepherd@example.net
2c6336ba-1a02-4693-ac7a-4974bc4a171c,2025-05-11,UK,Ads,Desktop,robertsoneric@example.org
7f54a511-01fa-464e-9eb7-4b5653ffd3a2,2025-05-11,BR,Social,Mobile,ythompson@example.net
a2bc6715-4087-4e6a-8514-c4166c44821e,2025-05-11,CA,Ads,Desktop,christopherjones@example.com
fd75a5f3-eeaf-4a83-8044-46bfd9f48bbd,2025-05-11,ES,Organic,Desktop,enewman@example.com
36151724-7e15-4789-93b4-45ba6ec35dff,2025-05-11,IN,Ads,Desktop,richard31@example.com
efe0665c-43f5-45f3-8f25-a44bf970a448,2025-05-11,BR,Organic,Desktop,anne76@example.org
938fb1ef-2ec0-4db7-9fac-9217e36ebb7f,2025-05-11,FR,Referral,Mobile,brandimiller@example.org
7ec60551-a39e-4671-a8d5-44a8e81a13f0,2025-05-11,DE,Ads,Mobile,bishopreginald@example.com
823c794a-415a-43c1-ba5c-d4265c1faf7b,2025-05-11,US,Ads,Desktop,duffyallen@example.com
57a99ae7-7175-4228-9cad-fda8ece027bb,2025-05-11,BR,Referral,Desktop,jamesrodriguez@example.org
dfb63993-71e7-4672-9da7-f6dca2dcc03b,2025-05-11,BR,Organic,Mobile,collinsshannon@example.net
9a244525-6bbe-4bd6-9a13-41e710fd7164,2025-05-11,US,Referral,Desktop,shawn00@example.net
cbebb43f-ef15-4821-ade6-bf3ccc2a261d,2025-05-11,UK,Social,Desktop,aprilguzman@example.org
3763a3b1-05c1-4ac4-b98f-805c653066a3,2025-05-11,JP,Organic,Mobile,jameshicks@example.org
475bce8c-4705-4796-96b3-c47540809548,2025-05-11,US,Referral,Desktop,parcher@example.org
3a84be76-7d3a-4cd4-80e0-1d95bb2ced3f,2025-05-11,US,Social,Mobile,ericwheeler@example.org
282dc674-19d0-4ebb-a179-a34219f744dd,2025-05-11,UK,Ads,Desktop,guerrerorenee@example.com
61fa8e7a-078c-46ce-bf02-23bc651ea252,2025-05-12,BR,Referral,Desktop,nthompson@example.org
c879d932-7254-4ab7-bad2-4ac8bf70c042,2025-05-12,US,Ads,Desktop,craigromero@example.com
71a67925-1094-4b53-a6d5-1dc14ff90831,2025-05-12,BR,Ads,Desktop,hernandezmatthew@example.com
8459f302-cd1d-436e-8d08-da995e331ed8,2025-05-12,UK,Ads,Desktop,stephensonkatherine@example.com
77a38c0d-7ac3-47b6-8a16-bf212ba92adc,2025-05-12,US,Ads,Desktop,ramseybrian@example.com
674dfb85-9ecc-4181-b256-aa65e7eb7bae,2025-05-12,US,Referral,Desktop,ppatel@example.com
454f3fbf-b790-4752-bbfd-ec746441e11e,2025-05-12,BR,Referral,Desktop,jmedina@example.com
071a8d53-63e0-4207-913c-b0099cff77c5,2025-05-12,BR,Referral,Desktop,millerjuan@example.org
bfba290b-6638-4fa3-9ec6-7e8ff21b76e3,2025-05-12,US,Organic,Desktop,kimberly19@example.com
ef6f5d6a-09ed-4c7c-9f40-ce6a07c478ba,2025-05-12,UK,Social,Mobile,aguirrelarry@example.com
82bcb1ee-3b89-48ca-921c-242821b044fc,2025-05-12,ES,Organic,Desktop,pughkelli@example.org
235ae03a-d4b8-4420-aa5f-05f45391a1f4,2025-05-12,BR,Referral,Mobile,keithdavis@example.com
5111044c-10d6-419e-b52d-b8c8ff5b2d52,2025-05-12,US,Referral,Mobile,bobbybishop@example.net
fe8544e1-c1b6-4800-a564-2b969624ba9d,2025-05-12,JP,Social,Mobile,michaelcampos@example.net
6800155d-c2a6-43d6-934c-41f22746cfa4,2025-05-12,CA,Organic,Desktop,barbara81@example.net
4cc57e0d-2633-4018-a883-ac6e6a944054,2025-05-13,US,Ads,Mobile,iwhite@example.com
5be66e9e-06e3-4f44-85db-348f1d2918e0,2025-05-13,IN,Organic,Desktop,annettefleming@example.com
7e45fee4-6ea8-4b32-a38d-9fb071c487bc,2025-05-13,US,Ads,Tablet,christopher24@example.net
a68fc907-7edc-4ce1-b0d9-12733e6d9f97,2025-05-13,FR,Referral,Mobile,gcoleman@example.org
6374911b-0996-41b7-a56b-0e9939d1ec1c,2025-05-13,US,Ads,Desktop,andrew47@example.com
6c05df93-969c-482a-bb9e-88f856ebd83a,2025-05-13,US,Social,Desktop,laura59@example.com
7672cdbe-7dae-4677-877b-fb5014d0945b,2025-05-13,CA,Organic,Desktop,carl63@example.com
fca7644d-47b7-4d17-bff5-ea797caebdfe,2025-05-13,CA,Ads,Desktop,dbrown@example.net
bab90085-e27e-42e4-9e41-d0e71d0fc8c2,2025-05-13,JP,Ads,Mobile,veronicacampbell@example.net
7cedcd0c-37c9-4360-a917-e2e29bda79cc,2025-05-13,CA,Organic,Desktop,davismary@example.org
eff6c41c-fe3d-4753-9b9c-26cb36fcc6bf,2025-05-13,BR,Ads,Mobile,nbaker@example.net
6f91a7be-905c-4fd9-ac5d-849c4f8c61b9,2025-05-13,BR,Referral,Desktop,linda23@example.com
d105c8d6-47c1-4017-a045-2909536d47d7,2025-05-13,BR,Ads,Tablet,kdiaz@example.org
511f0533-fecf-40db-bfeb-32a45bbf785b,2025-05-14,US,Referral,Mobile,flee@example.net
5820ea4f-cd18-4ea5-9740-e77b1d522106,2025-05-14,IN,Ads,Desktop,jeremiahwalton@example.org
59077299-dc3b-4dd8-a74e-02a9220b9ea9,2025-05-14,BR,Ads,Mobile,whiteamanda@example.net
70ecf41b-c5d5-4016-91b3-ccf588433a38,2025-05-14,BR,Ads,Desktop,nelsoneric@example.org
d8867545-5025-4c18-95fb-f5dccabaef3c,2025-05-14,DE,Ads,Desktop,roymcmahon@example.com
2cf4536a-4f66-4b36-82dc-aebe86a61c2f,2025-05-14,UK,Ads,Tablet,victoriapittman@example.com
2de1bda4-6a92-447b-9154-00a60283a43b,2025-05-14,US,Social,Desktop,thomasholder@example.org
cab285dc-85b7-4774-b608-937418caa0a9,2025-05-14,UK,Organic,Desktop,bennettabigail@example.com
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,2025-05-14,UK,Ads,Mobile,alvarezkimberly@example.net
f311a3a1-45a8-4731-a00f-6ea257647ecf,2025-05-14,DE,Referral,Desktop,jamespatricia@example.org
65ff3b15-f477-4dfe-88a5-251cf5c87d66,2025-05-15,US,Ads,Mobile,umcfarland@example.com
10bb794e-2cef-4557-90ad-07c69a5c68ad,2025-05-15,US,Social,Desktop,julieanderson@example.net
5a64b5e8-cdc7-43a0-a349-2ba3d084b7df,2025-05-15,UK,Ads,Desktop,isabellalong@example.org
971593fb-d24e-487a-9d94-601bb89a3e7c,2025-05-15,US,Organic,Desktop,samanthamartinez@example.net
4cbe5d5d-2c24-4c1b-b054-4160908bb7f9,2025-05-15,FR,Organic,Desktop,blakejackson@example.net
a4796c7f-daea-4e48-9a75-4fd5b3458e14,2025-05-15,FR,Ads,Desktop,brennanmichelle@example.com
0e8ba9bd-74cf-433f-9ebb-649f9ff979be,2025-05-15,US,Ads,Desktop,virginiafisher@example.net
1b1e06c3-0cea-4f73-aced-4d55e73e2bc5,2025-05-15,BR,Ads,Mobile,bbrown@example.com
6d37a680-58f9-4bf7-a3f9-899a62ba6966,2025-05-15,US,Organic,Desktop,scottmark@example.org
f373057b-7bbf-4c61-a344-7f1d4efe5cf1,2025-05-15,ES,Organic,Mobile,curtisjacqueline@example.org
2830affa-fc37-437a-b2cc-f39d8914bc96,2025-05-15,UK,Organic,Mobile,oheath@example.com
e4e620b9-1f0b-49a4-b30b-79dc7f057f98,2025-05-15,US,Ads,Mobile,oreynolds@example.org
e4f786ab-d40b-4487-b188-bd6ab0f1d209,2025-05-16,JP,Organic,Desktop,kimberlyperez@example.org
4a87aa78-a2d8-45c2-b4ac-4cd1107a8d83,2025-05-16,DE,Referral,Desktop,ksutton@example.com
51d08109-fc90-4838-9874-1408f7b217c7,2025-05-16,BR,Organic,Desktop,jenna88@example.com
7208838e-7d57-4f69-b32a-c35a833d3df1,2025-05-16,BR,Ads,Desktop,kalvarez@example.net
072489f7-2a72-4033-a273-c684abb6f922,2025-05-16,BR,Ads,Desktop,greenalexa@example.org
e356fae8-de52-4433-8e38-c34611725478,2025-05-16,US,Social,Desktop,richard27@example.com
79ec533c-3c53-490e-a1b4-1171929d674d,2025-05-16,BR,Ads,Desktop,christian08@example.net
b937c04f-3e4c-43fb-9f0b-1094597ce0cf,2025-05-16,US,Ads,Mobile,dwilliams@example.net
e3c7ca9a-edab-4dab-bdcc-c026a7df30b2,2025-05-16,US,Ads,Desktop,mcdonalddanielle@example.com
81c4d943-4bc9-4e36-b5c8-5907939d0deb,2025-05-16,US,Ads,Mobile,joseph03@example.net
8da40d27-457f-4a84-9133-ded481e60c4c,2025-05-16,ES,Social,Desktop,wallerbrian@example.net
bdecb67a-ec6e-4294-b9da-c7798079cdc9,2025-05-16,ES,Social,Desktop,ganderson@example.org
ab404598-ae11-43c2-b130-dc8fd20e0734,2025-05-16,CA,Social,Desktop,walkernicole@example.net
eac7dc2e-9099-4283-aedb-0ce5a7fecdcd,2025-05-17,BR,Organic,Desktop,lonniegrant@example.net
f2c84743-9027-4770-a460-d0d2904883c1,2025-05-17,JP,Ads,Desktop,marycochran@example.com
6423421b-e61a-4316-a148-3249414e7cc1,2025-05-17,US,Ads,Desktop,justinstevens@example.com
4177497a-2598-4d51-b7f9-efbc4ba70c70,2025-05-17,US,Organic,Mobile,kristiwade@example.net
a405ff2d-fb71-4d04-a1e7-eed9bf8ae3f5,2025-05-17,UK,Social,Tablet,fvaughn@example.org
09a61674-cb1f-4325-84e5-f3943c6bad34,2025-05-17,US,Organic,Desktop,robersonjason@example.com
af74ae63-8dc4-481f-a8fa-e9047d94ed9f,2025-05-17,US,Referral,Mobile,kalvarez@example.net
6ef22516-df42-4a29-a747-520fe3157b34,2025-05-17,US,Ads,Mobile,georgemichael@example.net
a819a006-25d6-4140-a7fc-80ece27ef596,2025-05-17,FR,Organic,Desktop,wbaker@example.net
669e098d-63e7-4896-8784-ef4b8fffe845,2025-05-17,UK,Referral,Mobile,jamie02@example.net
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,2025-05-17,BR,Ads,Desktop,rsheppard@example.com
66132e69-7418-4109-93d1-bf0f56c438e4,2025-05-17,US,Referral,Desktop,ublair@example.com
7bdeb381-f4fc-46bc-812d-b1c403c3c30d,2025-05-17,DE,Organic,Desktop,rebecca18@example.net
dffd1d40-c41e-43d4-9cb1-1b5912456606,2025-05-18,US,Organic,Desktop,jake77@example.com
668a9942-1ffc-4123-bfa3-3888a42c150f,2025-05-18,IN,Ads,Desktop,ugeorge@example.net
34e6ca9d-99ae-4f6e-b594-4a436ff4d125,2025-05-18,UK,Referral,Mobile,jennifercooper@example.com
dbc2959d-798f-4d6b-b5bd-0f089aa7d84c,2025-05-18,US,Ads,Mobile,fostervalerie@example.com
027a76dc-bce0-4aef-b17f-a5c04e39f65a,2025-05-18,UK,Ads,Desktop,wcochran@example.com
fb37afae-cd85-43ca-993e-638d774c0afa,2025-05-18,FR,Organic,Desktop,ugill@example.org
1a41c57f-4bf7-4dc6-8b6d-aa251a521aa2,2025-05-18,US,Organic,Mobile,othomas@example.org
86d10303-4532-4fbb-9c01-2c2363a54599,2025-05-18,UK,Referral,Mobile,evansrobin@example.com
7f53d344-a7c8-44e4-8684-3c86b8a60402,2025-05-18,FR,Social,Desktop,jordan66@example.com
32d8bc29-1370-4fcb-b215-34f79e541d3e,2025-05-18,US,Ads,Desktop,daviscarly@example.net
adfed4e5-4744-4006-b10e-b0eac764f8c7,2025-05-18,US,Social,Mobile,arellanomorgan@example.net
5d6f7fb7-187c-4428-81c8-9c5575d67196,2025-05-19,UK,Social,Desktop,bowenariana@example.com
20bd1422-0b0b-41de-be61-2d6605bf0618,2025-05-19,ES,Referral,Desktop,dennishunt@example.net
2cff45f8-1bdc-44a9-8d3a-5d767caa281b,2025-05-19,UK,Ads,Desktop,wilkinsonmichele@example.org
8cbadae5-7ecc-4af4-8413-4dc2c5c5ae8a,2025-05-19,US,Ads,Desktop,armstrongjoseph@example.net
45c32483-9d0b-4d71-b3c8-ff73d58ce487,2025-05-19,UK,Organic,Desktop,tlawrence@example.net
64ad2b39-4702-4e75-9e98-efdf0a3a1171,2025-05-19,UK,Social,Tablet,steven54@example.net
b4e91064-9ebb-45ca-8a05-d8999ef9ab9a,2025-05-19,US,Ads,Mobile,merritttaylor@example.com
e7c9b4b3-77d7-4311-9821-b551245bd570,2025-05-19,JP,Organic,Tablet,crogers@example.org
22098287-5178-427d-a01c-5a403e064311,2025-05-19,UK,Ads,Desktop,bobby53@example.net
a8df7aa5-e8e0-4199-97f6-4255cf979ff0,2025-05-19,UK,Referral,Mobile,abbottchristopher@example.net
07ff5498-ad84-48a2-9da3-68c959123e03,2025-05-19,US,Referral,Tablet,changsamuel@example.org
0f161581-6129-41b0-a17c-0678795700a0,2025-05-19,BR,Ads,Desktop,xvazquez@example.org
ea879f65-279c-458a-b21a-6d71782152e0,2025-05-19,US,Ads,Desktop,adamhensley@example.net
8475f248-0ca3-4885-9760-7ffeaa8b73eb,2025-05-19,UK,Ads,Mobile,lwashington@example.com
16dc5a6e-a789-4770-95ec-024ae64b9b37,2025-05-19,US,Ads,Desktop,michaelgarner@example.com
fddbeb80-7e99-4b58-b601-efce7b2ff249,2025-05-19,US,Social,Mobile,jamesmiller@example.net
86dd0792-bcd1-4347-b502-4acdf066f27a,2025-05-19,UK,Organic,Desktop,ngraham@example.com
909cca67-5a04-4fb0-9fcf-d7112aaf1966,2025-05-19,ES,Social,Desktop,wperry@example.org
4ee14e1b-149c-44a8-9acd-0fb5779d6d31,2025-05-19,US,Ads,Desktop,tbell@example.org
4c4c2c7d-b081-42b0-8c80-b56fa33be6ce,2025-05-20,FR,Organic,Desktop,patricia89@example.net
4027dfbd-b1e3-4336-b73d-1f5d8cd428e8,2025-05-20,ES,Referral,Desktop,isimpson@example.com
085d5d01-6a20-42aa-a8b8-1813e672abf5,2025-05-20,US,Social,Desktop,johnsonkrystal@example.net
070a0069-de84-4cd1-9369-6a0fe0d03f68,2025-05-20,DE,Ads,Desktop,thomasowens@example.net
32d4cddc-b1c7-41dc-b924-7d0f7436b551,2025-05-20,US,Social,Desktop,heather80@example.org
c219a845-d9eb-404c-9851-d1cf1dabb10a,2025-05-20,US,Referral,Desktop,smithdevon@example.net
83cf176e-b0ed-42f5-94af-795e83c4e6f4,2025-05-20,US,Ads,Desktop,hudsongwendolyn@example.com
93592195-a321-4daa-8653-94a3eeb226f2,2025-05-20,US,Organic,Desktop,vgraham@example.com
a6789753-8f1a-4d4a-b2ce-d11f8f59748b,2025-05-20,IN,Organic,Tablet,huangthomas@example.net
9c4e7b65-c81a-4f0f-9b1b-ba94f9834d4b,2025-05-20,US,Organic,Tablet,colonbobby@example.org
6a815581-a2f2-4a9f-90d0-6ee8d69d4bf7,2025-05-20,US,Ads,Desktop,susanporter@example.org
8ffbcc0f-0587-49f3-bc03-af356577aba9,2025-05-20,US,Ads,Desktop,trancaitlin@example.com
a016db34-187d-40c5-839b-f6de704377c3,2025-05-20,UK,Referral,Desktop,friley@example.org
d40e53ce-52a7-4a41-84be-d4867ea5a387,2025-05-20,BR,Organic,Desktop,matthew92@example.net
c33ffef7-64bf-4e8c-9033-89b46ce052ef,2025-05-20,US,Referral,Desktop,zsmith@example.org
734f61ca-af5f-446a-aeb5-34fa12bf7a23,2025-05-20,US,Organic,Desktop,kfigueroa@example.org
ed67864f-ae04-4525-8c0e-6204a045b3f3,2025-05-20,DE,Organic,Desktop,ojohnson@example.com
6ac475a5-5b5c-46c5-8b11-c1812dc12143,2025-05-20,CA,Organic,Mobile,griffinkenneth@example.org
b8012d83-faea-4054-9fb5-6c40072a5087,2025-05-20,DE,Organic,Desktop,mitchell76@example.net
92071602-161c-4674-a978-868d062c0692,2025-05-20,BR,Ads,Desktop,elizabethgriffin@example.net
107d6e7a-47b8-4951-b91a-1488992ada0b,2025-05-20,DE,Organic,Mobile,velezbrendan@example.net
b76b05b3-e43b-47eb-8c38-24311779a44c,2025-05-21,UK,Organic,Desktop,oconnorvictoria@example.net
c73e4517-0b49-47db-8344-c2697a3d7b8e,2025-05-21,US,Social,Desktop,wendymason@example.net
e52b9187-3c3b-4ed7-add5-b752ec7448f9,2025-05-21,US,Ads,Desktop,ewest@example.org
231e388a-f82d-41f5-94f3-2e9bd4977ff6,2025-05-21,DE,Social,Mobile,mason53@example.org
420090a1-81e9-4860-9bdd-ed0f02aaa83a,2025-05-21,US,Social,Mobile,wrice@example.net
3c6736b0-7f18-4a88-b02d-81dddc6434ef,2025-05-21,BR,Referral,Desktop,zholmes@example.org
ae269692-d819-48d1-845d-ff54427fbc4b,2025-05-21,FR,Organic,Desktop,fwilliams@example.org
e88442c0-6c3d-4a28-bf12-bba42f997d4c,2025-05-21,BR,Referral,Desktop,melissa54@example.com
25025d89-dc57-4f3f-bcdf-a05226d27228,2025-05-21,US,Referral,Desktop,tammy58@example.org
882cbb08-ac5a-41d3-94fc-2275d4e845bc,2025-05-21,ES,Organic,Mobile,nsingh@example.org
ad349caa-09d7-45f8-9ab6-82201c24f102,2025-05-21,CA,Ads,Desktop,hannahfields@example.com
32b1792b-2263-460a-b43c-6fef2fb7e9bd,2025-05-21,US,Ads,Desktop,hwhite@example.com
aa775836-eaea-43f6-b9ea-bc7337275969,2025-05-21,US,Ads,Desktop,qwhitaker@example.org
2cc6c3c2-1e50-461f-afce-10aedb06fec2,2025-05-21,IN,Referral,Mobile,kellyrichmond@example.com
77e267ad-5d83-45ff-b14d-34105a36bad7,2025-05-21,US,Organic,Desktop,richard13@example.com
4cd82847-66b1-4859-adb5-d5e67b88e4ef,2025-05-21,US,Ads,Desktop,arellanonatalie@example.net
1a321483-4cd3-4b05-a51b-c4b406132523,2025-05-21,BR,Organic,Desktop,renee53@example.com
070f48c2-ba4e-432f-a582-eba2f2859a73,2025-05-21,US,Organic,Tablet,wjordan@example.org
9863bb20-7d53-4706-bb50-78f7a0cbfeca,2025-05-21,US,Social,Mobile,alvarezpaul@example.org
2c8fabbc-ec6d-4411-878a-a79ed736c320,2025-05-21,US,Social,Desktop,daniel76@example.org
7622d679-7e51-471b-a49a-4f584aeedf72,2025-05-21,BR,Social,Desktop,mitchellmichael@example.com
9517abab-9d8f-4ea8-88d9-6494965ee5ad,2025-05-22,US,Ads,Desktop,kimberly57@example.net
49ee4969-0309-44c0-af4a-bfccdeca8598,2025-05-22,US,Ads,Desktop,ureyes@example.net
2cfffc6b-e849-4066-bee2-1b33e104bf7a,2025-05-22,UK,Ads,Desktop,tonyamartinez@example.net
7835f883-3d3d-4472-9d0d-072e7383f5ed,2025-05-22,IN,Social,Mobile,virginia57@example.net
f26bcebf-7def-4b8e-ac0d-fc3ab011b125,2025-05-22,JP,Organic,Desktop,xevans@example.com
3e72e402-3a43-47a1-b52d-ed780f94db38,2025-05-22,BR,Referral,Desktop,imarshall@example.org
38be318f-96d0-489d-b231-4c7d6755b2d4,2025-05-22,US,Ads,Desktop,matthewfranklin@example.net
314e8bc7-86a8-43f2-a7d1-c679ddc7af59,2025-05-22,BR,Social,Desktop,zoe99@example.com
99fd92a4-fad2-4d69-bfb1-537631d28c69,2025-05-22,UK,Organic,Desktop,maryjohnson@example.com
57e5d468-f1ed-4e4a-a9f8-e1152d8ac2cc,2025-05-22,CA,Referral,Mobile,kjackson@example.org
c11f6bf5-379e-4467-8a2d-b2e63bfda8a6,2025-05-22,UK,Ads,Desktop,taylorvictoria@example.org
0149a2af-0ab1-4504-9f8c-56e0243113fd,2025-05-22,UK,Organic,Desktop,fmedina@example.com
039ff46b-1942-44cf-89e0-02f06191ee64,2025-05-22,CA,Organic,Desktop,zmartinez@example.org
12e48780-6c93-40c1-93a2-cdf5d166e47f,2025-05-22,US,Ads,Desktop,ljones@example.com
54e38579-c0af-4193-b780-ef2f664d5922,2025-05-23,US,Ads,Tablet,grodriguez@example.com
221c08a3-6559-4255-a0b2-03ce8b81ea62,2025-05-23,UK,Social,Desktop,joseph20@example.com
6b0115ca-bf94-4bfa-af61-e25eec6874df,2025-05-23,BR,Ads,Mobile,wellsryan@example.org
8ab41a82-18b8-4130-931a-d6fac8b80c6c,2025-05-23,IN,Social,Desktop,juanfranklin@example.net
290ade9e-226c-4bcc-ad79-97059e830948,2025-05-23,JP,Organic,Mobile,mary11@example.net
a254da12-6fff-45cc-ae26-f348b044db1b,2025-05-23,US,Social,Mobile,jacqueline11@example.org
8afb9b2d-b766-40f6-b79f-00d5571d7650,2025-05-23,BR,Organic,Desktop,susan40@example.net
2751ab86-7dae-4949-9700-b4618cb6b0ba,2025-05-23,DE,Organic,Mobile,wardronald@example.com
ad466df0-66dc-4496-b1f6-a2e06c99b726,2025-05-23,BR,Referral,Desktop,michaelgonzalez@example.com
f17f3f92-d26a-4790-8582-8939058e389e,2025-05-23,DE,Organic,Desktop,samantha88@example.net
ac20af11-ebd3-4927-9865-28e6afc5c20e,2025-05-23,UK,Ads,Mobile,tinasantos@example.org
cf2a5746-b41e-4125-ab16-1276d8e8ea7d,2025-05-23,ES,Ads,Desktop,sdonovan@example.com
9bacf5be-e3b3-44ca-a63b-da8d86782d01,2025-05-23,BR,Ads,Desktop,marshtimothy@example.com
e76cc750-566a-4ae3-9c3d-c6fd79ff5f76,2025-05-24,US,Referral,Desktop,tgoodwin@example.org
668ed827-cd10-4511-b312-12d14cdc4dcd,2025-05-24,ES,Referral,Desktop,dannygonzalez@example.org
1610ac0a-bfcf-414e-b0d1-8df1484f1db9,2025-05-24,JP,Referral,Desktop,manderson@example.org
6c6e8796-893e-4b89-9adf-c49942e4bf01,2025-05-24,US,Organic,Desktop,cheryl63@example.com
